,Name,Price,Link,Rating,Total Reviews,Description
45,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,"₹61,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm0b7cc6a320930?pid=COMGF42G9RJGJYJH&lid=LSTCOMGF42G9RJGJYJHMIEW2B&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=4001f930-51d3-4514-b0ec-320655ead100.COMGF42G9RJGJYJH.SEARCH&ppt=None&ppn=None&ssid=vntb3yqiw00000001620281266184&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inches) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
46,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"₹68,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-laptop/p/itm65669adccf587?pid=COMGF42GHFSYMKFK&lid=LSTCOMGF42GHFSYMKFK8RVEU6&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=4001f930-51d3-4514-b0ec-320655ead100.COMGF42GHFSYMKFK.SEARCH&ppt=None&ppn=None&ssid=vntb3yqiw00000001620281266184&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inches) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
47,Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop,"₹42,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946?pid=COMGF42GMJMBDQKN&lid=LSTCOMGF42GMJMBDQKNOTOBQH&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=4001f930-51d3-4514-b0ec-320655ead100.COMGF42GMJMBDQKN.SEARCH&ppt=None&ppn=None&ssid=vntb3yqiw00000001620281266184&qH=45f6477cda3fea9f,NA,NA,Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inches) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
48,Lenovo IdeaPad Flex 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop,"₹87,990",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm157c361059cab?pid=COMGYZQTXJYDQYRH&lid=LSTCOMGYZQTXJYDQYRHTG12VM&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMGYZQTXJYDQYRH.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.2,10 Ratings & 3 Reviews,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
49,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm30a8f3dbe1e0c?pid=COMGY8Y5BH5PYMQN&lid=LSTCOMGY8Y5BH5PYMQNSCYQAJ&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_aLiwOV9n9hC9ZnTPKTJqEobFzfkOixD9Jk0iHeErN7ODExRbYXEuGJRX5alaXcV%2B1Bg7sJelmUoYbeju8%2BRsvw%3D%3D&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,3.9,35 Ratings & 5 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
50,Lenovo Ideapad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹72,858",https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm757cc3d41cfba?pid=COMFYNFGRTFFNANU&lid=LSTCOMFYNFGRTFFNANUWBQRT7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFYNFGRTFFNANU.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.5,6 Ratings & 2 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
51,Lenovo Ideapad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹69,299",https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650-4gb-gddr6-15imh05-laptop/p/itm00cb08a989b42?pid=COMFXDCNFR9PAFGD&lid=LSTCOMFXDCNFR9PAFGDSQKDSO&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFXDCNFR9PAFGD.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
52,Lenovo Thinpad E14 Core i5 10th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/512 MB Graphics) Think...,"₹57,979",https://www.flipkart.com/lenovo-thinpad-e14-core-i5-10th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-512-mb-graphics-thinkpad-laptop/p/itm2a8e8500c66fb?pid=COMFXMC4BXVZPQ92&lid=LSTCOMFXMC4BXVZPQ92XYV8M4&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFXMC4BXVZPQ92.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year by Lenovo
53,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-14are05-2-1-laptop/p/itm7962b1dec1cbf?pid=COMFX5N8KP3KAFG9&lid=LSTCOMFX5N8KP3KAFG9WTBLBX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_aLiwOV9n9hC9ZnTPKTJqEobFzfkOixD9Jk0iHeErN7M40YCvUpv175t%2FqqqGKTsdM3S4pxEm0%2B6onzcq%2FWnXiw%3D%3D&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.5,119 Ratings & 27 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
54,Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹68,990",https://www.flipkart.com/lenovo-legion-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itm00cb08a989b42?pid=COMFXZZM7ZAR9F3R&lid=LSTCOMFXZZM7ZAR9F3RHOOY3P&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFXZZM7ZAR9F3R.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.4,23 Ratings & 3 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
55,Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,"₹46,990",https://www.flipkart.com/lenovo-ideapad-330-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-330-15ikb-laptop/p/itmf8fdmhehekgq9?pid=COMF8FDMUGYGCDEX&lid=LSTCOMF8FDMUGYGCDEXATHBNX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMF8FDMUGYGCDEX.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.2,"4,405 Ratings & 561 Reviews","NVIDIA Geforce MX150 for Supreme Graphics PerformanceIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
56,Lenovo Ideapad Flex 5 Ryzen 5 Quad Core 10110U 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) FLEX 5 Thi...,"₹58,999",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-quad-core-10110u-10th-gen-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itmc0994bc5de6de?pid=COMFUDY9ZWHYHEG5&lid=LSTCOMFUDY9ZWHYHEG5VIASY9&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFUDY9ZWHYHEG5.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,AMD Ryzen 5 Quad Core Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
57,Lenovo IdeaPad Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics) 81Y400DXIN Noteb...,"₹64,990",https://www.flipkart.com/lenovo-ideapad-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-81y400dxin-notebook/p/itmb1c0d7422d781?pid=COMFU3R5RQYUSFNY&lid=LSTCOMFU3R5RQYUSFNYRFSETC&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFU3R5RQYUSFNY.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,Hard disk capability: 1 TB HDD - 5400 RPMIntel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty
58,Lenovo Ideapad S145 APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/Windows 10 Home) S145-15AST Thin and Lig...,"₹21,990",https://www.flipkart.com/lenovo-ideapad-s145-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-home-s145-15ast-thin-light-laptop/p/itmb227f905056eb?pid=COMFMHWEKBP4TBGJ&lid=LSTCOMFMHWEKBP4TBGJHUSF0E&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFMHWEKBP4TBGJ.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4,"4,135 Ratings & 607 Reviews",AMD APU Dual Core A6 Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
59,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_aLiwOV9n9hC9ZnTPKTJqEobFzfkOixD9Jk0iHeErN7MeJyVpW2rNDy5uBDSHMlsolFkSb4SqK1MbSt2YTQwiRw%3D%3D&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.5,81 Ratings & 16 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
60,Lenovo V15 AMD Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/DOS) 82C7001WIH Laptop,"₹28,490",https://www.flipkart.com/lenovo-v15-amd-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-dos-82c7001wih-laptop/p/itmeff0c7ba26344?pid=COMFZZ3YCFGQVAQH&lid=LSTCOMFZZ3YCFGQVAQHE7ENUF&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFZZ3YCFGQVAQH.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4,5 Ratings & 0 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
61,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,"₹36,990",https://www.flipkart.com/lenovo-ideapad-s145-ryzen-5-quad-core-3500u-4-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itm48ce1baec7934?pid=COMFS9YW2SHFMJ3X&lid=LSTCOMFS9YW2SHFMJ3XTZ03EP&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFS9YW2SHFMJ3X.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,3.7,91 Ratings & 13 Reviews,AMD Ryzen 5 Quad Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
62,Lenovo ThinkPad x390 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ThinkPad X390 Thin and Light ...,"₹1,29,703",https://www.flipkart.com/lenovo-thinkpad-x390-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-pro-thin-light-laptop/p/itm1e495bf0a7310?pid=COMFU2JF5AGRDJEN&lid=LSTCOMFU2JF5AGRDJENLXNADV&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFU2JF5AGRDJEN.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty
63,Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,"₹78,990",https://www.flipkart.com/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672?pid=COMGYZQTEEDZ9J3R&lid=LSTCOMGYZQTEEDZ9J3REQLRNW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_aLiwOV9n9hC9ZnTPKTJqEobFzfkOixD9Jk0iHeErN7O0eDlsWXypd4q3V2ms2CfuEnqt2te6oelGHqEmTppdNQ%3D%3D&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.7,6 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inches) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
64,Lenovo X390 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) X390 Business Laptop,"₹1,26,000",https://www.flipkart.com/lenovo-x390-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-pro-business-laptop/p/itma1319f32c5925?pid=COMFST4YVGBDVCJK&lid=LSTCOMFST4YVGBDVCJKPMKEDT&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFST4YVGBDVCJK.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty
65,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,"₹69,890",https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15iil05-laptop/p/itmb6315d9c77e4a?pid=COMFS9YWZWTBGXMY&lid=LSTCOMFS9YWZWTBGXMYBYM4L0&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFS9YWZWTBGXMY.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.2,38 Ratings & 3 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
66,Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"₹74,990",https://www.flipkart.com/lenovo-ideapad-720s-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7ygtehjef?pid=COMF7US7QH7WHGA5&lid=LSTCOMF7US7QH7WHGA5ERNAFW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMF7US7QH7WHGA5.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.5,2 Ratings & 1 Reviews,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
67,Lenovo Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) IP 520 Laptop,"₹52,990",https://www.flipkart.com/lenovo-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-ip-520-laptop/p/itmf3j3vjx7gugqw?pid=COMEWW8JM8AYNMGU&lid=LSTCOMEWW8JM8AYNMGUGXNT14&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMEWW8JM8AYNMGU.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4,57 Ratings & 21 Reviews,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
68,Lenovo Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA GeForce GTX 1050) L340-15...,"₹46,990",https://www.flipkart.com/lenovo-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-l340-15irh-gaming-laptop/p/itm3dccf41ac3879?pid=COMGFJQFY5ZPGUZV&lid=LSTCOMGFJQFY5ZPGUZVOVDFAP&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMGFJQFY5ZPGUZV.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.1,808 Ratings & 93 Reviews,Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inches) Display1 Year Onsite Warranty
69,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm434f402be1c77?pid=COMFS9YWGFHEFV4C&lid=LSTCOMFS9YWGFHEFV4CDXFP8N&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_aLiwOV9n9hC9ZnTPKTJqEobFzfkOixD9Jk0iHeErN7PjzH6xfVYqmqOYELfujVpKj6TFuBIXGzUGGhcJFF5HdQ%3D%3D&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,3.7,111 Ratings & 20 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
